"chunk";"assetRecord";"slot";"idHex";"textEN";"oldTextFR";"newTextFR";"englishChars";"oldChars";"newChars";"status"
"134";"153";"0";"505092dcae3ca1c5";"Please head to the opposite side of me and depress the manual rail link button.";"Veuillez vous placer de l'autre côté de moi et appuyer sur le bouton de liaison manuelle au rail.";"Passez de l'autre côté et appuyez sur le bouton de liaison manuelle au rail.";"79";"97";"76";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"2";"535092dcae3ca1c5";"You'll just need you to give the manual rail link button a quick press.";"Il vous suffit d'appuyer brièvement sur le bouton de liaison manuelle au rail.";"Appuyez brièvement sur le bouton de liaison manuelle au rail.";"71";"78";"61";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"4";"555092dcae3ca1c5";"There should be manual rail link button on top of the tram oppossite of me.";"Il devrait y avoir un bouton de liaison manuelle au rail sur le dessus du tram, de l'autre côté par rapport à moi.";"Le bouton de liaison manuelle doit être sur le dessus du tram, face à moi.";"75";"114";"74";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"5";"565092dcae3ca1c5";"Just need you to press it.";"Il suffit que vous appuyiez dessus.";"Appuyez juste dessus.";"26";"35";"21";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"7";"5c5092dcae3ca1c5";"Right away.";"Tout de suite.";"J'arrive.";"11";"14";"9";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"8";"505192dcae3ca1c5";"Please prepare for departure.";"Veuillez vous préparer au départ.";"Préparez-vous au départ.";"29";"33";"24";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"9";"515192dcae3ca1c5";"Accelerating to transit speed in...";"Accélération vers la vitesse de transit dans...";"Vitesse de transit dans...";"35";"47";"26";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"10";"525192dcae3ca1c5";"Destination set...";"Destination définie...";"Destination OK...";"18";"22";"17";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"11";"535192dcae3ca1c5";"Oh, Jack we need to press them together.";"Oh, Jack, nous devons appuyer dessus en même temps.";"Jack, il faut les presser ensemble.";"40";"51";"35";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"13";"5c5192dcae3ca1c5";"Can you please press the button again.";"Pouvez-vous appuyer de nouveau sur le bouton, s'il vous plaît ?";"Pouvez-vous presser encore le bouton?";"38";"63";"37";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"14";"5d5192dcae3ca1c5";"Hmm, due to safeguards we'll need to have both buttons held down at the same time.";"Hum, à cause des sécurités, nous devons maintenir les deux boutons enfoncés simultanément.";"Hum, par sécurité, les deux boutons doivent rester enfoncés en même temps.";"82";"90";"74";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"15";"505292dcae3ca1c5";"Perhaps.";"Peut-être.";"Possible";"8";"10";"8";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"16";"515292dcae3ca1c5";"According to my visual aids, if you're facing the tram from the door we entered, it would be to your left.";"D'après mes repères visuels, si vous faites face au tram depuis la porte par laquelle nous sommes entrés, ce sera sur votre gauche.";"D'après mes repères, face au tram depuis notre porte d'entrée, ce sera sur votre gauche.";"106";"131";"88";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"17";"525292dcae3ca1c5";"You mentioned a control console?";"Vous avez parlé d'une console de commande ?";"Vous avez dit console?";"32";"43";"22";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"18";"535292dcae3ca1c5";"Try checking the platform.";"Essayez de regarder sur la plateforme.";"Vérifiez la plateforme.";"26";"38";"23";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"23";"5d5292dcae3ca1c5";"You mentioned manual controls?";"Vous avez parlé de commandes manuelles ?";"Des contrôles manuels?";"30";"40";"22";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"24";"505392dcae3ca1c5";"I'll stick with it though.";"Je vais continuer malgré tout.";"Je continue malgré tout.";"26";"30";"24";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"25";"515392dcae3ca1c5";"Just see what you can do to align and engage those four stasis projectors around the tram.";"Voyez simplement si vous pouvez aligner et engager ces quatre projecteurs de stase autour du tram.";"Alignez et engagez simplement les quatre projecteurs de stase autour du tram.";"90";"98";"77";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"27";"545392dcae3ca1c5";"That I did. Try checking around the damaged console, maybe there's some alternate means of activation.";"C'est bien ce que j'ai fait. Regardez autour de la console endommagée, il existe peut-être un autre moyen de l'activer.";"C'est ce que j'ai fait. Regardez près de la console endommagée ; il existe peut-être un autre moyen.";"102";"119";"100";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"28";"555392dcae3ca1c5";"Great. If it helps, the schematics say you'll need to align and extend all four of them around the tram.";"Parfait. Si ça peut aider, les schémas indiquent que vous devez aligner et déployer les quatre autour du tram.";"Parfait. Les schémas disent d'aligner et déployer les quatre projecteurs autour du tram.";"104";"110";"88";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"29";"565392dcae3ca1c5";"Moving the tram to another rail is somewhat arduous.";"Déplacer le tram vers un autre rail est assez laborieux.";"Changer le tram de rail est assez laborieux.";"52";"56";"44";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"30";"575392dcae3ca1c5";"Yeah, this airlock control is trying my patience as well.";"Oui, cette commande de sas met aussi ma patience à rude épreuve.";"Oui, cette commande de sas épuise aussi ma patience.";"57";"64";"52";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"31";"5d5392dcae3ca1c5";"For you saftey please hold on.";"Pour votre sécurité, veuillez vous accrocher.";"Pour sécurité, tenez bon.";"30";"45";"25";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"32";"505492dcae3ca1c5";"Looks like the next step is moving the tram itself over.";"On dirait que l'étape suivante consiste à déplacer le tram lui-même.";"La prochaine étape semble être de déplacer le tram.";"56";"68";"51";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"33";"515492dcae3ca1c5";"I will keep an eye out.";"Je vais rester attentive.";"Je resterai attentive.";"23";"25";"22";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"34";"525492dcae3ca1c5";"This projector arm appears extendable.";"Ce bras de projecteur semble extensible.";"Ce bras projecteur semble extensible.";"38";"40";"37";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"35";"535492dcae3ca1c5";"Probably something to do with the evacuation.";"Probablement quelque chose lié à l'évacuation.";"Sans doute quelque chose lié à l'évacuation.";"45";"46";"44";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"36";"565492dcae3ca1c5";"And this is obviously the transit rail. The one that actually goes somewhere.";"Et ça, c'est évidemment le rail de transit. Celui qui mène réellement quelque part.";"Et voici le rail de transit. Celui qui mène vraiment quelque part.";"77";"83";"66";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"37";"575492dcae3ca1c5";"So we'll need to get the tram over to it.";"Nous devons donc amener le tram jusque-là.";"Nous devons donc amener le tram jusque-là";"41";"42";"41";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"39";"5d5492dcae3ca1c5";"Easy peasy.";"Les doigts dans le nez.";"Fastoche.";"11";"23";"9";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"40";"505592dcae3ca1c5";"Presumably that's the next step?";"C'est probablement l'étape suivante ?";"Sans doute l'étape suivante?";"32";"37";"28";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"41";"515592dcae3ca1c5";"Presumably.";"Probablement.";"Sans doute.";"11";"13";"11";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"42";"535592dcae3ca1c5";"Tricky but getting there. You?";"Compliqué, mais j'y arrive. Et toi ?";"Dur, mais j'y arrive. Et toi?";"30";"36";"29";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"43";"545592dcae3ca1c5";"Not entirely sure but I believe that's Popcorn-speak for, ""This is the maintenance rail.""";"Je n'en suis pas totalement sûre, mais je crois qu'en langage Popcorn, ça veut dire : "" Voici le rail de maintenance. """;"Je crois que Popcorn veut dire : « Voici le rail de maintenance. »";"89";"119";"66";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"46";"575592dcae3ca1c5";"I skimmed something about extending the ""projector arms.""";"J'ai lu en diagonale quelque chose sur le déploiement des "" bras de projecteur "".";"J'ai lu sur l'extension des «bras projecteurs».";"57";"81";"47";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"47";"5c5592dcae3ca1c5";"""Oops?"" Been a while since you've ""oops""'ed. What happened?";""" Oups "" ? Ça faisait longtemps que tu n'avais pas fait un "" oups "". Qu'est-ce qui s'est passé ?";"«Oups?» Ça faisait longtemps. Qu'est-ce qui s'est passé?";"59";"96";"56";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"48";"5d5592dcae3ca1c5";"The projector arm retracted.";"Le bras de projecteur s'est rétracté.";"Bras projecteur rétracté.";"28";"37";"25";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"49";"5d5692dcae3ca1c5";"Don't leave me hanging Jack.";"Ne me laisse pas en plan, Jack.";"Me laisse pas en plan, Jack.";"28";"31";"28";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"50";"505792dcae3ca1c5";"Four.";"Quatre.";"4.";"5";"7";"2";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"51";"545792dcae3ca1c5";"Please press the manual rail link button.";"Veuillez appuyer sur le bouton de liaison manuelle au rail.";"Pressez le bouton de liaison au rail.";"41";"59";"37";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"55";"5c5792dcae3ca1c5";"There is a button on top of the tram.";"Il y a un bouton sur le dessus du tram.";"Un bouton est sur le tram.";"37";"39";"26";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"56";"5d5792dcae3ca1c5";"Hmm... Yeah, I think we may need that later.";"Hum... Oui, je crois qu'on en aura besoin plus tard.";"Hum... oui, ça servira peut-être plus tard.";"44";"52";"43";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"58";"515e92dcae3ca1c5";"I'm still collating.";"Je compile encore les données.";"Je compile encore.";"20";"30";"18";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"59";"525e92dcae3ca1c5";"Sounds exciting. Keep it up.";"Ça a l'air prometteur. Continue.";"Ça promet. Continue.";"28";"32";"20";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"60";"535e92dcae3ca1c5";"How's moving the tram under the transit rail line?";"Comment avance le déplacement du tram sous le rail de transit ?";"Le déplacement du tram sous le rail avance?";"50";"63";"43";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"62";"555e92dcae3ca1c5";"Nothing's ever easy, is it?";"Rien n'est jamais simple, hein ?";"Rien n'est simple, hein?";"27";"32";"24";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"64";"575e92dcae3ca1c5";"No rush.";"Rien ne presse.";"Calme.";"8";"15";"6";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"65";"5c5e92dcae3ca1c5";"Should have it completed soon.";"Ça devrait être terminé bientôt.";"Ça devrait bientôt être fini.";"30";"32";"29";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"67";"505f92dcae3ca1c5";"Maybe try beneath the tram?";"Essayez peut-être sous le tram ?";"Essaie sous le tram?";"27";"32";"20";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"68";"555f92dcae3ca1c5";"Maybe try looking for a release control. The diagram here shows it being beneath the tram.";"Essayez de chercher une commande de déverrouillage. Le schéma indique qu'elle se trouve sous le tram.";"Cherchez une commande de déverrouillage. Le schéma la place sous le tram.";"90";"101";"73";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"69";"565f92dcae3ca1c5";"Any luck on finding those tram release controls?";"Vous avez trouvé les commandes de déverrouillage du tram ?";"Trouvé les commandes de libération du tram?";"48";"58";"43";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"71";"0087d1246c481b20";"Third Projector in place.";"Troisième projecteur en place.";"3e projecteur en place.";"25";"30";"23";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"75";"51d4d1226f174e20";"I'm on it.";"Je m'en occupe.";"Je gère.";"10";"15";"8";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"76";"04dcd6263d421921";"What's first?";"Par quoi on commence ?";"On commence?";"13";"22";"12";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"77";"05d7822465461921";"Perhaps with the release control I found under the Tram earlier?";"Peut-être avec la commande de déverrouillage que j'ai trouvée sous le tram tout à l'heure ?";"Peut-être avec la commande trouvée sous le tram plus tôt?";"64";"91";"57";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"78";"52d3d42c6a441b21";"Okay, three more to go.";"D'accord, plus que trois.";"D'accord plus que trois";"23";"25";"23";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"80";"52d686716f121f21";"I'm on it.";"Je m'en occupe.";"Je gère.";"10";"15";"8";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"81";"02d7827739494e21";"Accelerating to transit speed in...";"Accélération vers la vitesse de transit dans...";"Vitesse de transit dans...";"35";"47";"26";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"82";"00d7d5746f141c22";"First Projector Arm raised.";"Premier bras de projecteur relevé.";"Premier bras levé.";"27";"34";"18";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"83";"0783852565434322";"Right, now let's see how damaged this airlock is.";"Bien, voyons maintenant dans quel état est ce sas.";"Bien, voyons maintenant dans quel état est ce sas";"49";"50";"49";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"84";"07d782236d121923";"Third Projector Arm raised.";"Troisième bras de projecteur relevé.";"Troisième bras levé.";"27";"36";"20";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"85";"0084d52765411f23";"Okay, three more to go.";"D'accord, plus que trois.";"D'accord plus que trois";"23";"25";"23";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"88";"50d1822068144a23";"I've located a control handle.";"J'ai trouvé une poignée de commande.";"J'ai trouvé une poignée.";"30";"36";"24";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"92";"02d185226e414324";"Let's see here...page 1138...words...words...";"Voyons voir... page 1138... des mots... encore des mots...";"Voyons...page 1138...mots...mots...";"45";"58";"35";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"93";"5f83817068484824";"First Projector Arm raised.";"Premier bras de projecteur relevé.";"Premier bras levé.";"27";"34";"18";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"95";"0283d77669154225";"First Projector Arm raised.";"Premier bras de projecteur relevé.";"Premier bras levé.";"27";"34";"18";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"97";"5486db203f131926";"First Projector Arm raised.";"Premier bras de projecteur relevé.";"Premier bras levé.";"27";"34";"18";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"98";"5f84d4216a451926";"It mentions aligning four 'Stasis Projectors' alongside the tram -- these must be them.";"Il est question d'aligner quatre "" projecteurs de stase "" le long du tram — ce doit être eux.";"Il faut aligner quatre « projecteurs de stase » le long du tram : ce sont eux.";"87";"93";"78";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"99";"008487716e461f26";"Okay, three more to go.";"D'accord, plus que trois.";"D'accord plus que trois";"23";"25";"23";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"100";"0484d0263f411827";"It's labeled manual rail link.";"C'est indiqué "" liaison manuelle au rail "".";"Marqué: liaison rail manuelle.";"30";"43";"30";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"102";"50dcd6763e471c27";"Okay, three more to go.";"D'accord, plus que trois.";"D'accord plus que trois";"23";"25";"23";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"105";"50d187736d464d27";"Okay, three more to go.";"D'accord, plus que trois.";"D'accord plus que trois";"23";"25";"23";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"107";"57dc87746545482b";"First Projector Arm raised.";"Premier bras de projecteur relevé.";"Premier bras levé.";"27";"34";"18";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"108";"0786d1256f46492b";"Okay, three more to go.";"D'accord, plus que trois.";"D'accord plus que trois";"23";"25";"23";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"129";"b98231cced6c173a";"There's a control panel in the front...";"Il y a un panneau de commande à l'avant...";"Il y a un panneau de commande à l'avant";"39";"42";"39";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"132";"b38331cced6c173a";"Chiron Station rapid transit online.";"Transit rapide de la station Chiron en ligne.";"Transit rapide Chiron en ligne.";"36";"45";"31";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"135";"b28831cced6c173a";"Oh? What's that?";"Oh ? C'est quoi ?";"Oh? C'est quoi?";"16";"17";"15";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"148";"b38c31cced6c173a";"No problem, Jack.";"Pas de problème, Jack.";"Aucun souci Jack";"17";"22";"16";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"150";"b58c31cced6c173a";"Alright, Jack.";"D'accord, Jack.";"Bon, Jack.";"14";"15";"10";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"161";"b88d31cced6c173a";"Jack!";"Jack !";"Jack!";"5";"6";"5";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"164";"b58e31cced6c173a";"Nothing's ever easy, is it?";"Rien n'est jamais simple, hein ?";"Rien n'est simple, hein?";"27";"32";"24";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"172";"b58932cced6c173a";"Well done, Jack.";"Beau travail, Jack.";"Bravo, Jack.";"16";"19";"12";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"188";"b08e32cced6c173a";"Okay.";"D'accord.";"Bien.";"5";"9";"5";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"190";"b88e32cced6c173a";"There's actually a tram here.";"Il y a effectivement un tram ici.";"Il y a vraiment un tram ici.";"29";"33";"28";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"191";"b08234cced6c173a";"Okay, we still need to raise the projector arms.";"D'accord, il faut encore relever les bras des projecteurs.";"Bon, il faut encore lever les bras projecteurs.";"48";"58";"47";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"192";"b28234cced6c173a";"Right, we still need to slide the projectors into place.";"Oui, il faut encore faire coulisser les projecteurs jusqu'à leur position.";"Oui, il faut encore placer les projecteurs.";"56";"74";"43";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"193";"b38234cced6c173a";"All Projector Arms raised.";"Tous les bras de projecteur sont relevés.";"Tous bras projecteur levés";"26";"41";"26";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"195";"b68234cced6c173a";"There's a button here labeled manual rail link.";"Il y a ici un bouton intitulé "" liaison manuelle au rail "".";"Bouton ""liaison manuelle au rail"" ici.";"47";"59";"38";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"199";"b28334cced6c173a";"Jack, I've got this one.";"Jack, je m'occupe de celui-ci.";"Jack, je m'en occupe.";"24";"30";"21";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"200";"b38334cced6c173a";"Mind checking the other side.";"Tu peux vérifier l'autre côté ?";"Tu peux vérifier l'autre côté";"29";"31";"29";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"201";"b48334cced6c173a";"There should be a button directly opposite of me.";"Il devrait y avoir un bouton juste en face de moi.";"Il devrait y avoir un bouton juste en face de moi";"49";"50";"49";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"202";"b68334cced6c173a";"I found a button on this side.";"J'ai trouvé un bouton de ce côté.";"J'ai trouvé un bouton ici.";"30";"33";"26";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"204";"b88334cced6c173a";"Projector in place.";"Projecteur en place.";"Projecteur en place";"19";"20";"19";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"206";"b08834cced6c173a";"Worth a look, lets cut it open.";"Ça vaut le coup d'y jeter un oeil. Découpons-le.";"À voir. Découpons-le.";"31";"48";"21";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"209";"b68834cced6c173a";"It mentions a tram control console, you know the one you found that's busted.";"Il est question d'une console de commande du tram, vous savez, celle que vous avez trouvée et qui est cassée.";"Ça parle de la console du tram, celle que vous avez trouvée cassée.";"77";"109";"67";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"211";"b18934cced6c173a";"I don't know. Maybe see if there's a manual control?";"Je ne sais pas. Voyez peut-être s'il existe une commande manuelle.";"J'ignore. Cherchez peut-être une commande manuelle?";"52";"66";"51";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"213";"b38934cced6c173a";"Why would someone destroy the controls?";"Pourquoi quelqu'un détruirait-il les commandes ?";"Pourquoi détruire les commandes?";"39";"48";"32";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"214";"b48934cced6c173a";"Let's just hope we don't didn't need those.";"Espérons simplement qu'on n'en avait pas besoin.";"Espérons juste qu'on n'en avait pas besoin.";"43";"48";"43";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"217";"b78934cced6c173a";"Affirmative. Suggestions?";"Affirmatif. Des suggestions ?";"Affirmatif. Des idées?";"25";"29";"22";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"219";"b38a34cced6c173a";"I found it.";"Je l'ai trouvé.";"Trouvé.";"11";"15";"7";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"221";"b78a34cced6c173a";"On it.";"Je m'en occupe.";"Reçu.";"6";"15";"5";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"233";"b68c34cced6c173a";"What's next?";"Et maintenant ?";"Et après?";"12";"15";"9";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"239";"b48d34cced6c173a";"The tram's now aligned underneath the transit rail.";"Le tram est maintenant aligné sous le rail de transit.";"Le tram est aligné sous le rail de transit.";"51";"54";"43";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"241";"b88d34cced6c173a";"Warning, life support failure, please proceed to the nearest evacuation point.";"Attention, panne du système de survie. Veuillez rejoindre le point d'évacuation le plus proche.";"Attention, survie en panne. Rejoignez le point d'évacuation le plus proche.";"78";"95";"75";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"258";"b88335cced6c173a";"I was starting to worry--";"Je commençais à m'inquiéter--";"Je commençais à craindre";"25";"29";"24";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"261";"b28835cced6c173a";"Got it.";"Compris.";"Compris";"7";"8";"7";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"267";"b48935cced6c173a";"No problem.";"Pas de problème.";"Aucun souci";"11";"16";"11";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"270";"b88935cced6c173a";"Cap-- ... Rhodes?";"Cap-- ... Rhodes ?";"Cap-- ... Rhodes?";"17";"18";"17";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"271";"b98935cced6c173a";"Jack?";"Jack ?";"Jack?";"5";"6";"5";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"279";"b98b35cced6c173a";"What's first?";"Par quoi on commence ?";"On commence?";"13";"22";"12";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"281";"b18d35cced6c173a";"Juno, your signal is very faint.";"Juno, votre signal est très faible.";"Juno, votre signal est faible.";"32";"35";"30";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"282";"b48d35cced6c173a";"Not at all.";"Pas du tout.";"Nullement.";"11";"12";"10";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"292";"b78936cced6c173a";"Let's see...";"Voyons voir...";"Voyons...";"12";"14";"9";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"304";"b28e36cced6c173a";"Okay, then.";"D'accord, alors.";"Bon, alors.";"11";"16";"11";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"319";"b48837cced6c173a";"Where do we start?";"Par où on commence ?";"Par où on commence";"18";"20";"18";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"321";"b48937cced6c173a";"Will do.";"Ça marche.";"D'accord";"8";"10";"8";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"339";"b58c37cced6c173a";"How's getting those stasis projector sorted?";"Comment avance la mise en place de ces projecteurs de stase ?";"Ça avance, ces projecteurs de stase?";"44";"61";"36";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"360";"b0823acced6c173a";"How's it going over there, Jack?";"Comment ça se passe de ton côté, Jack ?";"Ça va de ton côté, Jack?";"32";"39";"24";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"361";"b1823acced6c173a";"Any issues releasing the tram?";"Des problèmes pour libérer le tram ?";"Souci pour libérer le tram?";"30";"36";"27";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"363";"b3823acced6c173a";"Should be on the side facing the boarding platform, under the tram.";"Ça devrait être du côté de la plateforme d'embarquement, sous le tram.";"Ça devrait être côté plateforme d'embarquement, sous le tram.";"67";"70";"61";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"366";"b6823acced6c173a";"Maybe try releasing the tram from the service clamp.";"Essayez de libérer le tram de la pince de maintenance.";"Essayez de libérer le tram de la pince de service.";"52";"54";"50";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"367";"b7823acced6c173a";"It appears I can slide the stasis projectors laterally.";"Il semble que je puisse faire coulisser les projecteurs de stase latéralement.";"Je peux apparemment déplacer les projecteurs de stase.";"55";"78";"54";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"368";"b8823acced6c173a";"Yes. Four total, looks like.";"Oui. Quatre au total, on dirait.";"Oui. Quatre, on dirait.";"28";"32";"23";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"369";"b9823acced6c173a";"It mentions needing to lock them in place.";"Il est indiqué qu'il faut les verrouiller en position.";"Il faut les verrouiller en place.";"42";"54";"33";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"370";"b0833acced6c173a";"That did not seem to work.";"Ça n'a pas semblé fonctionner.";"Ça semble pas marcher.";"26";"30";"22";"GLOBAL_DIALOGUE_CHAR_LIMITED"
"134";"153";"371";"b1833acced6c173a";"Oh, just give me a sec to get into position.";"Oh, donne-moi juste une seconde pour me mettre en position.";"Oh, une seconde, je me place.";"44";"59";"29";"GLOBAL_DIALOGUE_CHAR_LIMITED"
